user,item,rating
434891,BD0111EN,2.0
490937,BD0151EN,3.0
1067808,ML0101ENv3,3.0
1211071,DA0101EN,3.0
21,BD0101EN,2.0
435243,TA0106EN,2.0
510076,DS0101EN,2.0
1247637,CNSC02EN,2.0
434803,BD0101EN,2.0
1804,DAI101EN,2.0
1048806,BC0201EN,2.0
199016,ML0115EN,3.0
266858,DS0101EN,3.0
261818,TMP0106,2.0
983708,BD0211EN,3.0
435791,BD0101EN,2.0
702649,CB0103EN,2.0
759320,DS0101EN,3.0
2058581,DS0132EN,2.0
1126599,BC0101EN,3.0
714144,CB0103EN,2.0
707194,CO0201EN,3.0
550955,BD0141EN,3.0
1019710,BC0201EN,2.0
680229,TA0105,3.0
1839508,CNSC02EN,2.0
511574,DS0103EN,3.0
936632,ML0122ENv1,2.0
435061,ML0103EN,2.0
326007,DS0101EN,3.0
1013218,DV0101EN,3.0
722399,CB0103EN,2.0
267344,DS0101EN,2.0
996180,ML0120ENv2,3.0
502509,ML0115EN,3.0
708677,BC0201EN,2.0
435622,BD0111EN,2.0
927366,SC0101EN,3.0
1131711,DS0105EN,3.0
544187,RP0101EN,3.0
976060,BC0201EN,2.0
707674,DS0301EN,3.0
1265735,DS0101EN,3.0
1585471,CC0103EN,3.0
1639840,ML0101ENv3,3.0
434938,BD0111EN,2.0
1613788,BD0141EN,3.0
1836283,CNSC02EN,2.0
1117614,BD0131EN,3.0
1403300,DS0132EN,2.0
1707264,BC0201EN,3.0
1548642,CNSC02EN,2.0
514620,BD0101EN,3.0
1301293,BD0141EN,3.0
1033070,CL0101EN,2.0
958931,BD0133EN,2.0
718160,CB0103EN,2.0
28,DB0151EN,2.0
763956,BD0123EN,3.0
1628021,CNSC02EN,2.0
1106037,CL0101EN,2.0
1613457,CNSC02EN,2.0
188947,DS0105EN,3.0
1121356,CNSC02EN,2.0
4,TA0105,2.0
555327,ML0122EN,2.0
766514,DS0101EN,3.0
1721464,ML0103EN,3.0
1385217,BD0121EN,3.0
995090,DS0105EN,3.0
1530785,CC0201EN,3.0
1726611,CNSC02EN,2.0
1870813,ST0101EN,3.0
1875167,CC0103EN,3.0
1812097,DAI101EN,2.0
512335,DS0101EN,2.0
517378,BD0131EN,3.0
1017594,ML0122ENv1,2.0
1056290,ML0101ENv3,3.0
766454,BD0141EN,3.0
1191644,CNSC02EN,2.0
712481,BD0101EN,3.0
1070449,CB0105ENv1,3.0
742215,BD0111EN,3.0
435847,BD0101EN,2.0
679375,BD0111EN,2.0
398950,ML0122EN,2.0
2038176,BC0101EN,3.0
468132,WA0101EN,3.0
494919,TMP0105EN,2.0
1990830,CNSC02EN,2.0
1461811,CC0101EN,3.0
27,TA0105,2.0
1803685,DS0103EN,3.0
1769480,CNSC02EN,2.0
434927,BD0101EN,2.0
1923495,DS0101EN,3.0
512063,DS0101EN,2.0
1799176,DA0101EN,3.0
1456373,DS0103EN,3.0
511093,DS0101EN,2.0
241333,CO0101EN,3.0
319771,BD0221EN,3.0
1537306,ML0101ENv3,3.0
434801,BD0111EN,2.0
1328244,BC0101EN,3.0
934508,ML0122ENv1,2.0
638438,ML0151EN,2.0
512793,DS0101EN,2.0
435798,BD0101EN,2.0
713916,CB0103EN,2.0
505379,ML0122ENv1,2.0
1221276,CNSC02EN,2.0
1800991,ML0101ENv3,3.0
738694,BD0101EN,3.0
435575,BD0101EN,2.0
1042230,DS0101EN,3.0
1242114,DA0101EN,3.0
607140,CNSC02EN,2.0
1054840,BC0201EN,2.0
1253986,SC0101EN,3.0
669640,BD0133EN,2.0
578182,ML0122ENv1,2.0
616284,CB0103EN,2.0
609548,ST0101EN,3.0
1674359,DAI101EN,2.0
1815072,DS0132EN,2.0
990724,DS0101EN,3.0
624083,BD0101EN,3.0
1336423,CNSC02EN,2.0
1126295,LB0111EN,3.0
218927,ST0101EN,3.0
1032532,ML0122ENv1,2.0
733896,DS0105EN,2.0
435377,BD0111EN,2.0
434796,BD0101EN,2.0
975898,CB0103EN,3.0
435819,DS0301EN,2.0
897457,WA0101EN,3.0
435710,ML0101EN,2.0
1731833,CC0201EN,3.0
755574,ML0122ENv1,2.0
1300444,BD0111EN,3.0
447100,BD0111EN,3.0
1598898,CNSC02EN,2.0
1042761,BC0201EN,2.0
1126048,ML0122ENv1,2.0
2083439,DS0132EN,2.0
1619792,RP0101EN,3.0
1216944,CNSC02EN,2.0
1796105,DAI101EN,2.0
1619917,CB0103EN,3.0
1374119,DS0105EN,3.0
435203,BD0101EN,2.0
166570,RP0105EN,2.0
1044193,PY0101EN,3.0
1083607,DS0101EN,3.0
1639705,PA0101EN,3.0
955240,CL0101EN,3.0
36,BD0101EN,2.0
1186989,ML0101ENv3,3.0
406839,CB0103EN,2.0
1863900,CNSC02EN,2.0
1366351,BD0101EN,3.0
1233956,ML0201EN,3.0
931502,BD0141EN,3.0
953998,ML0101ENv3,3.0
1223507,BC0101EN,3.0
554208,ML0101EN,2.0
773907,BC0101EN,3.0
721173,CB0103EN,2.0
511058,DS0101EN,2.0
1886016,CNSC02EN,2.0
45929,DS0101EN,3.0
1162302,DS0110EN,3.0
1370102,DS0101EN,3.0
534792,ML0122ENv1,2.0
313964,CB0103EN,2.0
1311740,BC0101EN,3.0
719761,CB0103EN,2.0
1076158,DS0101EN,3.0
1315940,BD0211EN,3.0
1595992,DV0101EN,3.0
1047785,BC0201EN,2.0
498818,BD0101EN,3.0
1044008,DS0101EN,3.0
1888703,DS0301EN,3.0
1564230,PY0101EN,3.0
664248,DS0301EN,3.0
751859,BD0123EN,3.0
723226,CB0103EN,2.0
896375,BD0153EN,3.0
736698,CL0101EN,3.0
451102,CB0103EN,2.0
701879,CL0101EN,2.0
1637554,DA0101EN,3.0
1494878,PY0101EN,3.0
281476,ML0101ENv3,3.0
1039041,ML0120ENv2,3.0
1052869,BD0111EN,3.0
1437955,CO0401EN,3.0
938402,ML0122ENv1,2.0
606479,DS0101EN,3.0
511984,RP0101EN,2.0
595910,PY0101EN,3.0
121543,SC0103EN,2.0
1983858,DV0101EN,3.0
998976,DS0103EN,3.0
744691,ML0101ENv3,3.0
735630,BD0111EN,3.0
1473223,ML0101ENv3,3.0
440679,ML0109EN,3.0
510494,DS0101EN,2.0
1430961,BD0101EN,3.0
884130,BC0201EN,2.0
723353,CB0103EN,2.0
1001275,BC0201EN,2.0
2097374,DB0101EN,3.0
435589,BD0111EN,2.0
1830196,DB0151EN,3.0
612114,ML0120EN,3.0
885092,CB0103EN,3.0
887938,BD0153EN,3.0
984568,BD0121EN,3.0
1988059,CC0103EN,3.0
1205620,BC0201EN,3.0
330478,CB0103EN,2.0
763949,ML0122ENv1,2.0
510408,DS0101EN,2.0
502418,DS0101EN,2.0
1148364,DV0151EN,3.0
711721,CB0103EN,2.0
510984,DS0101EN,2.0
639373,CNSC02EN,2.0
510028,DS0101EN,2.0
715512,BD0101EN,3.0
130213,BD0111EN,2.0
1790167,DAI101EN,2.0
1389769,DS0101EN,3.0
1999348,CNSC02EN,2.0
960107,DS0101EN,3.0
496041,DS0103EN,2.0
1174587,BC0101EN,3.0
705847,ML0122EN,2.0
1760524,DAI101EN,2.0
174260,ST0101EN,2.0
612867,CB0103EN,2.0
589963,RP0101EN,3.0
510241,DS0101EN,2.0
2039613,DS0132EN,2.0
276559,BD0135EN,3.0
963178,DS0101EN,3.0
1306409,BD0101EN,3.0
1052853,BC0201EN,2.0
623882,BC0201EN,2.0
616322,RP0101EN,3.0
1653409,CNSC02EN,2.0
1097622,CL0101EN,2.0
447524,DB0101EN,3.0
707211,CB0103EN,2.0
184690,ML0122ENv1,2.0
429440,TA0105,3.0
5,CC0250EN,2.0
2082479,DS0132EN,2.0
723207,DS0101EN,3.0
1674226,PY0101EN,3.0
956715,BD0101EN,3.0
954464,ML0120ENv2,3.0
1803450,DV0101EN,3.0
1793999,DS0103EN,3.0
435390,RP0151EN,2.0
507506,DS0301EN,3.0
1032477,BC0201EN,2.0
937006,BD0211EN,3.0
1004095,LB0111EN,3.0
1261804,PY0101EN,3.0
1324344,ML0115EN,3.0
1710264,DAI101EN,2.0
968394,DS0132EN,2.0
632859,DV0101EN,2.0
679652,CB0103EN,2.0
1941687,CNSC02EN,2.0
688328,CB0103EN,2.0
1440678,DS0101EN,3.0
1105747,CL0101EN,2.0
1647584,DAI101EN,2.0
490339,TMP0106,2.0
733770,ML0122ENv1,2.0
926601,ML0122ENv1,2.0
342240,CB0103EN,2.0
631171,ST0101EN,2.0
795402,DS0301EN,3.0
1059891,BC0201EN,2.0
755321,BD0111EN,2.0
1606972,BD0211EN,3.0
724098,DS0101EN,3.0
435020,RP0151EN,2.0
1310475,BC0101EN,3.0
1481613,ML0115EN,3.0
485303,BD0115EN,3.0
1265137,CL0101EN,3.0
1942054,CO0301EN,3.0
1867598,BD0212EN,3.0
139739,CB0103EN,2.0
1112547,BC0101EN,3.0
1488638,BD0111EN,3.0
426541,BD0101EN,3.0
877115,ML0122ENv1,2.0
280337,BC0101EN,3.0
686847,PY0101EN,3.0
627219,DS0101EN,3.0
511862,DS0101EN,2.0
93,ML0109EN,2.0
435333,ML0115EN,2.0
954158,PY0101EN,3.0
519795,CO0201EN,3.0
937474,ML0101EN,3.0
730155,DAI101EN,2.0
1179959,BD0115EN,3.0
693591,CB0103EN,2.0
1032035,BC0201EN,2.0
986468,PY0101EN,3.0
512179,DS0101EN,2.0
333723,SC0101EN,3.0
1020418,BD0212EN,3.0
511267,DS0101EN,2.0
377824,ML0120EN,3.0
714777,CB0103EN,2.0
1406425,BD0211EN,3.0
1779706,DAI101EN,2.0
689425,WA0101EN,3.0
770749,RP0101EN,3.0
219007,BC0201EN,2.0
627148,BD0211EN,3.0
916185,ML0122ENv1,2.0
713763,CB0103EN,2.0
969257,BD0111EN,3.0
1833351,CNSC02EN,2.0
435675,BD0111EN,2.0
1045268,BC0201EN,2.0
998234,BC0201EN,2.0
669255,CNSC02EN,2.0
715128,CB0103EN,2.0
435122,BD0111EN,2.0
453751,DS0101EN,3.0
1787791,DAI101EN,2.0
1761676,DA0101EN,3.0
475041,CB0103EN,2.0
1802553,DS0105EN,3.0
325595,EE0101EN,3.0
1261572,DS0105EN,3.0
716070,CB0103EN,2.0
454390,DB0101EN,3.0
512514,DS0101EN,2.0
1464817,DS0105EN,3.0
935816,ST0101EN,3.0
419421,ML0122ENv1,2.0
1119042,PA0101EN,3.0
279411,TA0105,2.0
1060751,BC0201EN,2.0
1116193,BC0101EN,3.0
1380336,PY0101EN,3.0
1394940,PY0101EN,3.0
777770,CC0201EN,3.0
510948,DS0103EN,2.0
990222,DS0301EN,3.0
506554,BD0101EN,3.0
512542,DS0101EN,2.0
1250446,BD0212EN,3.0
487477,TMP0105EN,2.0
1861692,DV0101EN,3.0
435464,BD0212EN,2.0
920670,BD0111EN,3.0
1383328,DS0101EN,3.0
968540,DS0201EN,2.0
721104,CO0201EN,3.0
423892,CB0103EN,2.0
511961,DS0101EN,2.0
512470,RP0101EN,2.0
1032539,CL0101EN,3.0
433925,DS0101EN,2.0
1941427,DA0101EN,3.0
752155,PY0101EN,3.0
415543,CB0103EN,2.0
2070224,DS0132EN,2.0
1250446,ML0111EN,3.0
1808295,CNSC02EN,2.0
1782962,CNSC02EN,2.0
1060623,BC0201EN,2.0
978518,DS0301EN,3.0
520937,BD0212EN,3.0
1664926,CNSC02EN,2.0
1909787,CNSC02EN,2.0
788545,BD0101EN,3.0
527275,ML0120EN,3.0
161841,BD0115EN,3.0
1307947,DS0110EN,2.0
1795010,DAI101EN,2.0
1310983,ML0115EN,3.0
448535,DB0101EN,3.0
304263,DS0103EN,3.0
1226982,BD0123EN,3.0
547495,CB0103EN,2.0
1507967,BD0115EN,3.0
2081590,DS0132EN,2.0
1013476,BC0201EN,2.0
501429,BD0131EN,3.0
271554,PA0101EN,3.0
714072,CB0103EN,2.0
1474453,CNSC02EN,2.0
727896,SC0105EN,3.0
1608122,DS0101EN,3.0
1647715,CNSC02EN,2.0
1573700,CNSC02EN,2.0
1964686,RP0101EN,3.0
1942416,CNSC02EN,2.0
1753569,BD0101EN,3.0
1860858,DV0101EN,3.0
1105772,CL0101EN,2.0
917813,RP0103EN,3.0
978830,ML0122ENv1,2.0
1028747,DS0101EN,3.0
732950,BD0111EN,3.0
928027,DV0151EN,3.0
283603,PY0101EN,3.0
1209440,DS0101EN,3.0
1451602,RP0101EN,3.0
396776,RP0151EN,2.0
1263626,CC0210EN,3.0
764737,BD0101EN,3.0
627566,CL0101EN,2.0
1360070,DA0101EN,3.0
1721062,CNSC02EN,2.0
1441326,DAI101EN,2.0
455305,TMP0105EN,2.0
61,BD0101EN,2.0
1253947,ML0101ENv3,3.0
1066420,DV0101EN,3.0
648652,CO0401EN,3.0
86648,DB0101EN,2.0
759288,ML0122ENv1,2.0
254801,RP0105EN,3.0
266226,CNSC02EN,2.0
445751,CB0103EN,2.0
1471967,ML0101ENv3,3.0
1606972,BD0111EN,3.0
1134017,CB0103EN,3.0
947842,DS0101EN,3.0
351154,CB0103EN,2.0
1787136,BD0111EN,3.0
1699897,DAI101EN,2.0
893580,CNSC02EN,2.0
688510,DB0151EN,3.0
1805133,DS0101EN,3.0
1384800,ST0101EN,3.0
1151153,BD0111EN,3.0
491304,BC0201EN,2.0
1827854,CNSC02EN,2.0
1688594,CNSC02EN,2.0
1282456,DS0110EN,2.0
490271,TMP0106,2.0
638798,TA0105EN,3.0
1750483,CNSC02EN,2.0
1132019,CL0101EN,3.0
511354,DS0101EN,2.0
678795,DS0132EN,2.0
1797063,CB0103EN,3.0
512619,DS0101EN,2.0
435126,BD0101EN,2.0
1056067,BC0201EN,2.0
1131081,ST0101EN,3.0
1182079,DAI101EN,2.0
1247320,DS0101EN,3.0
1027247,CO0201EN,3.0
692781,CB0103EN,2.0
502748,TMP0105EN,2.0
1228256,DV0101EN,3.0
599568,ML0122EN,2.0
949364,RP0101EN,3.0
699471,BD0115EN,3.0
435855,BD0101EN,2.0
1644209,CB0103EN,3.0
1684405,BC0201EN,3.0
499962,DS0101EN,2.0
882754,BD0211EN,3.0
1693325,CNSC02EN,2.0
935477,DA0101EN,3.0
1811735,BD0141EN,3.0
435842,BD0111EN,2.0
604965,RP0101EN,3.0
1013907,BD0211EN,3.0
925891,PY0101EN,3.0
419518,TMP0105EN,2.0
2006247,CNSC02EN,2.0
411312,DA0101EN,3.0
4,PA0109EN,2.0
8,BD0111EN,2.0
1676221,DS0103EN,3.0
888703,ST0101EN,3.0
434883,BD0101EN,2.0
703905,BC0101EN,3.0
497483,DS0103EN,2.0
1029574,CO0301EN,3.0
511505,DS0101EN,2.0
1508886,PY0101EN,3.0
1576228,SC0105EN,3.0
707508,CB0103EN,2.0
625895,CB0103EN,2.0
1076538,BC0101EN,3.0
1416409,BD0101EN,3.0
28,BD0101EN,2.0
713489,CB0103EN,2.0
1135031,RP0101EN,3.0
897139,ML0122ENv1,2.0
1030454,BC0201EN,2.0
1868084,CC0210EN,3.0
789156,CC0103EN,3.0
1075050,PY0101EN,3.0
1374837,CC0101EN,3.0
8030,SC0105EN,3.0
1425254,PY0101EN,3.0
511869,DS0103EN,2.0
515551,BD0101EN,3.0
709997,DS0101EN,3.0
328510,CB0103EN,2.0
1565562,DB0101EN,3.0
556175,CB0103EN,2.0
1503639,DB0151EN,3.0
1507967,BD0121EN,3.0
1023778,BC0201EN,2.0
1756748,ML0101ENv3,3.0
279677,DS0103EN,3.0
1473764,CO0101EN,3.0
1050895,BC0201EN,2.0
964898,CNSC02EN,2.0
511223,DS0101EN,2.0
528200,ML0101EN,3.0
923932,BC0201EN,2.0
499459,DS0101EN,2.0
1004882,RP0101EN,3.0
1044131,BC0201EN,2.0
1433793,PY0101EN,3.0
1047019,BC0201EN,2.0
251465,ML0122ENv1,2.0
705329,DS0105EN,3.0
713906,DS0105EN,3.0
674123,BD0141EN,3.0
1265047,DS0101EN,3.0
794434,DS0321EN,3.0
951530,ML0115EN,3.0
1763386,ML0115EN,3.0
440379,BD0212EN,3.0
1093419,CL0101EN,2.0
1916249,CNSC02EN,2.0
1054975,BC0201EN,2.0
1764320,SC0101EN,3.0
1902181,DS0301EN,3.0
919019,ML0122ENv1,2.0
512852,DS0101EN,2.0
888095,BD0211EN,3.0
621971,DS0105EN,3.0
948341,DS0101EN,3.0
1651696,CNSC02EN,2.0
714683,CB0103EN,2.0
368957,ST0101EN,2.0
883637,BC0101EN,3.0
712518,CB0103EN,2.0
422869,PY0101EN,3.0
1612447,DAI101EN,2.0
514336,PY0101EN,3.0
80010,CB0103EN,2.0
1594313,DS0101EN,3.0
1024141,BC0101EN,3.0
455571,ML0101EN,3.0
450600,BD0115EN,3.0
1294560,ML0120ENv2,3.0
695938,CB0103EN,2.0
891446,WA0101EN,3.0
1910677,ML0103EN,3.0
2064387,BD0143EN,3.0
568229,ML0115EN,3.0
720771,DS0101EN,3.0
512187,DS0101EN,2.0
829047,DS0105EN,3.0
435862,BD0101EN,2.0
1165990,CP0101EN,3.0
768536,DAI101EN,2.0
1272955,SC0101EN,3.0
994109,CL0101EN,3.0
219453,CB0103EN,2.0
958416,DV0151EN,3.0
46326,DS0101EN,3.0
503391,ML0122ENv1,2.0
1686137,CNSC02EN,2.0
754560,BD0101EN,3.0
1323884,BD0115EN,3.0
406198,CB0103EN,2.0
777784,ML0122EN,2.0
511753,DS0101EN,2.0
407181,PA0101EN,3.0
161018,TMP0105EN,2.0
685488,RP0105EN,3.0
55,WA0101EN,2.0
770616,CO0201EN,3.0
1818544,DS0201EN,2.0
2042520,BC0201EN,3.0
380207,ST0101EN,2.0
1428077,ML0151EN,3.0
751998,DV0151EN,3.0
975103,ML0122ENv1,2.0
48,ML0122EN,2.0
1676181,CNSC02EN,2.0
1248000,DA0101EN,3.0
511270,DS0103EN,2.0
2059295,DS0101EN,3.0
359675,BD0101EN,2.0
1067010,BD0145EN,3.0
1315237,DA0101EN,3.0
1075575,CC0201EN,3.0
727772,CB0103EN,2.0
546779,DS0105EN,3.0
510750,DS0101EN,2.0
1335743,PY0101EN,3.0
511794,DS0101EN,2.0
955240,CC0201EN,3.0
1131617,BD0101EN,3.0
785863,BC0101EN,3.0
2084188,CNSC02EN,2.0
1608735,DV0101EN,3.0
1907377,SC0103EN,3.0
510747,DS0101EN,2.0
435068,BD0151EN,2.0
1750062,CNSC02EN,2.0
1286552,DAI101EN,2.0
410516,BD0131EN,3.0
1097482,DB0101EN,3.0
887468,ML0101EN,3.0
247287,BD0212EN,2.0
1017364,CO0101EN,3.0
282351,BD0101EN,3.0
509691,DS0103EN,2.0
289561,ML0122ENv1,2.0
1729078,CNSC02EN,2.0
916880,BD0111EN,3.0
1815556,DAI101EN,2.0
486429,DV0101EN,3.0
728962,ML0122EN,2.0
272281,RP0151EN,2.0
597376,BD0101EN,3.0
1327266,DS0105EN,3.0
793215,BD0101EN,3.0
1158541,DP0101EN,3.0
1200554,RP0101EN,3.0
4,PA0107EN,2.0
484033,BD0131EN,3.0
321173,CB0103EN,2.0
1410098,ML0115EN,3.0
1215855,CL0101EN,3.0
679223,DS0132EN,2.0
1878593,DS0103EN,3.0
1696383,DV0151EN,3.0
1644209,ML0115EN,3.0
1106386,CL0101EN,2.0
876963,ML0122ENv1,2.0
1800310,DAI101EN,2.0
1812409,DS0103EN,3.0
1107331,CL0101EN,2.0
543402,DS0103EN,2.0
227488,DA0101EN,3.0
1033769,CO0401EN,3.0
587229,PA0101EN,3.0
460871,RP0101EN,3.0
410060,CB0103EN,2.0
1106083,CL0101EN,2.0
510885,DS0101EN,2.0
828921,DV0101EN,3.0
1705711,ML0101ENv3,3.0
304465,BD0153EN,2.0
577651,CC0201EN,3.0
419750,ST0101EN,2.0
1803411,PY0101EN,3.0
166699,DS0301EN,2.0
510528,DS0101EN,2.0
923876,ML0122ENv1,2.0
1355457,LB0109ENv1,3.0
435089,DJ0101EN,2.0
693974,CB0103EN,2.0
582836,ST0101EN,2.0
1514394,DS0132EN,2.0
716220,CB0103EN,2.0
1828129,CNSC02EN,2.0
1873564,DV0151EN,3.0
509590,DS0101EN,2.0
1303446,DV0101EN,3.0
981103,DS0101EN,3.0
910244,ML0115EN,3.0
434791,BD0111EN,2.0
1644739,PY0101EN,3.0
512038,CB0103EN,2.0
1644523,CB0103EN,3.0
921946,ML0122ENv1,2.0
2088169,BC0101EN,3.0
1978613,BC0201EN,3.0
1139179,SC0101EN,3.0
434872,BD0101EN,2.0
1612881,BD0211EN,3.0
317017,PY0101EN,3.0
415193,CB0103EN,2.0
406756,ST0101EN,2.0
722009,CB0103EN,2.0
708405,CB0103EN,2.0
1821466,DS0101EN,3.0
896943,DS0110EN,2.0
790476,BC0101EN,3.0
695430,CB0103EN,2.0
515710,BD0131EN,3.0
511747,TMP0105EN,2.0
1308309,DS0105EN,3.0
1110741,ML0115EN,3.0
1106069,CL0101EN,2.0
731467,DS0301EN,3.0
1466420,DA0101EN,3.0
921873,DV0101EN,3.0
784154,DB0151EN,3.0
512729,DS0101EN,2.0
635908,DA0101EN,3.0
490927,TMP0105EN,2.0
705976,RP0101EN,3.0
1267446,DB0101EN,3.0
1012603,BD0111EN,3.0
1060290,BC0201EN,2.0
648089,DS0105EN,3.0
505456,DS0101EN,2.0
511847,DS0101EN,2.0
1111250,ML0115EN,3.0
1771571,DAI101EN,2.0
434885,BD0111EN,2.0
435015,BD0101EN,2.0
320126,BC0201EN,2.0
179755,BD0141EN,3.0
1104210,CL0101EN,2.0
1662703,CNSC02EN,2.0
1741834,DA0101EN,3.0
509952,DS0101EN,2.0
1027928,BC0201EN,2.0
1654380,CNSC02EN,2.0
1111267,BD0123EN,3.0
510081,DS0101EN,2.0
888773,ML0122ENv1,2.0
536622,CB0103EN,2.0
1619670,LB0101ENv1,3.0
616709,ML0115EN,3.0
330976,BD0115EN,3.0
773478,ML0120EN,3.0
959862,ML0122ENv1,2.0
712606,CB0103EN,2.0
34,BD0101EN,2.0
391562,ML0115EN,3.0
396328,DS0101EN,2.0
1274244,CO0101EN,3.0
1056557,BC0201EN,2.0
1189141,BD0211EN,3.0
1266921,ML0120ENv2,3.0
1841522,DB0101EN,3.0
493616,TMP0105EN,2.0
691889,ML0151EN,2.0
1052684,BC0201EN,2.0
542526,BD0223EN,3.0
435611,BD0101EN,2.0
2070599,ML0115EN,3.0
252017,CB0103EN,2.0
434922,BD0101EN,2.0
510603,DS0101EN,2.0
300235,CNSC02EN,2.0
209738,ML0151EN,3.0
1617112,DAI101EN,2.0
1128080,DS0101EN,3.0
1126865,CO0301EN,3.0
626558,DV0101EN,3.0
1360925,BC0101EN,3.0
435312,BD0101EN,2.0
1619649,CB0103EN,3.0
2069161,DS0132EN,2.0
707486,ML0151EN,2.0
59,BD0101EN,2.0
108331,DS0103EN,3.0
1590362,PY0101EN,3.0
1831486,ML0120ENv2,3.0
1158271,PY0101EN,3.0
371880,ML0122ENv1,2.0
1059660,BC0201EN,2.0
201737,ML0122ENv1,2.0
754551,ML0122ENv1,2.0
1010853,CO0201EN,3.0
754230,DS0103EN,3.0
782877,DA0101EN,3.0
692668,BC0101EN,3.0
881305,BD0137EN,3.0
733767,CL0101EN,3.0
1673421,CC0101EN,3.0
244849,DS0103EN,2.0
1772276,DAI101EN,2.0
1563776,CNSC02EN,2.0
747009,ST0101EN,3.0
397207,DS0301EN,3.0
1703182,ML0120ENv2,3.0
435218,BD0101EN,2.0
1817820,DS0201EN,2.0
1050524,BC0201EN,2.0
1293150,DV0101EN,3.0
303368,BD0211EN,3.0
1802963,ML0115EN,3.0
1755523,DAI101EN,2.0
769511,CNSC02EN,2.0
1775106,DAI101EN,2.0
1100368,PA0101EN,3.0
997095,PY0101EN,3.0
1870458,PY0101EN,3.0
687911,CNSC02EN,2.0
1405202,ML0115EN,3.0
1472827,PA0101EN,3.0
5,DS0110EN,2.0
729693,BD0111EN,3.0
684253,CB0103EN,2.0
435043,BD0111EN,2.0
1528960,BD0111EN,3.0
441127,DJ0101EN,3.0
375566,DS0101EN,2.0
418064,BD0101EN,2.0
921741,ML0122ENv1,2.0
1915309,BD0221EN,3.0
484722,DS0101EN,2.0
750596,DS0321EN,3.0
979259,BC0201EN,2.0
1731565,PY0101EN,3.0
1263014,SC0101EN,3.0
85625,BD0145EN,3.0
1494020,CNSC02EN,2.0
435354,ML0109EN,2.0
1545844,CB0105ENv1,3.0
1612025,CNSC02EN,2.0
1097451,CL0101EN,2.0
512485,DS0101EN,2.0
575593,CB0103EN,2.0
998442,DS0105EN,3.0
785557,ML0109EN,2.0
1654877,PY0101EN,3.0
1003897,BC0201EN,2.0
722954,ML0101ENv3,3.0
1558483,PY0101EN,3.0
1469396,ML0115EN,3.0
511956,DS0101EN,2.0
434927,BD0111EN,2.0
1630140,DAI101EN,2.0
1203708,PY0101EN,3.0
1625215,CC0101EN,3.0
712263,CB0103EN,2.0
1282124,CL0101EN,3.0
1472871,CNSC02EN,2.0
435034,BD0101EN,2.0
1366111,PY0101EN,3.0
486752,ST0101EN,2.0
1010922,ML0115EN,3.0
2088528,BC0202EN,3.0
1215140,DV0101EN,3.0
1559851,DB0101EN,3.0
719143,CB0103EN,2.0
435475,PA0101EN,2.0
153966,TMP0105EN,2.0
321876,BD0101EN,3.0
885993,ML0122ENv1,2.0
998429,ST0101EN,3.0
522614,DS0103EN,3.0
738610,BD0135EN,3.0
291748,BD0111EN,3.0
512205,DS0101EN,2.0
1033752,BC0201EN,2.0
268678,RP0103,3.0
460480,CNSC02EN,2.0
1107070,CL0101EN,2.0
957411,DS0101EN,3.0
880589,BD0141EN,3.0
1477992,RP0101EN,3.0
709072,CB0103EN,2.0
1518258,CNSC02EN,2.0
644171,ML0122ENv1,2.0
731607,SC0103EN,3.0
1527123,CNSC02EN,2.0
720061,CB0103EN,2.0
941233,CNSC02EN,2.0
970107,CNSC02EN,2.0
2043060,CNSC02EN,2.0
1103522,CO0201EN,3.0
795769,CNSC02EN,2.0
720013,CB0103EN,2.0
1768112,CNSC02EN,2.0
663702,BD0141EN,3.0
722410,CB0103EN,2.0
2024272,CNSC02EN,2.0
684090,ST0101EN,2.0
435113,RP0151EN,2.0
1733849,ML0101ENv3,3.0
759022,BC0101EN,3.0
1093978,CL0101EN,2.0
435488,BD0211EN,2.0
723996,DJ0101EN,3.0
742327,ML0122EN,2.0
21475,BD0151EN,2.0
1499238,DS0105EN,3.0
1486121,BD0115EN,3.0
1714756,ML0111EN,3.0
110030,BD0111EN,2.0
507087,PA0109EN,2.0
981437,LB0105ENv1,3.0
1738757,RP0105EN,3.0
965861,PY0101EN,3.0
1702354,ML0103EN,3.0
1876243,BD0141EN,3.0
1263231,RP0101EN,3.0
1195411,RP0101EN,3.0
1672383,DA0101EN,3.0
1323083,CB0105ENv1,3.0
1050418,BC0201EN,2.0
1925731,CC0150EN,3.0
512675,DS0101EN,2.0
1265213,BD0211EN,3.0
422607,CB0103EN,2.0
435687,DS0301EN,2.0
47,RP0151EN,2.0
334149,TMP0105EN,2.0
1052264,BC0201EN,2.0
165458,ML0122ENv1,2.0
382781,SC0105EN,3.0
1106166,CL0101EN,2.0
1182791,CL0101EN,3.0
903803,ML0122EN,2.0
1442270,DAI101EN,2.0
90934,RP0105EN,3.0
1815142,DAI101EN,2.0
1703402,CNSC02EN,2.0
88085,TMP0105EN,2.0
465074,ML0122ENv1,2.0
295592,BD0111EN,2.0
1178594,CC0101EN,3.0
130589,BD0221EN,3.0
720652,CB0103EN,2.0
1293360,CNSC02EN,2.0
729200,DV0101EN,3.0
435147,BD0211EN,2.0
1874894,CB0101EN,3.0
335408,ML0122EN,2.0
2086508,DS0132EN,2.0
1124823,ML0122ENv1,2.0
2009052,CNSC02EN,2.0
12,BD0212EN,2.0
1044963,BC0201EN,2.0
