user,item,rating
1067116,DB0101EN,3.0
541411,PY0101EN,3.0
595572,DS0321EN,1.0
497473,DS0103EN,2.0
1371494,CB0105ENv1,4.0
188144,DE0205EN,4.0
1151754,DA0101EN,3.0
1596651,ML0115EN,3.0
488967,DB0115EN,4.0
1706882,RP0105EN,1.0
608614,BD0115EN,3.0
963311,BC0201EN,2.0
1795010,DAI101EN,2.0
1762720,DA0101EN,4.0
706479,CO0301EN,1.0
757762,OS0101EN,1.0
665597,DW0101EN,4.0
338995,DS0101EN,2.0
434975,SECM03EN,4.0
509803,DS0101EN,2.0
1049185,BC0201EN,2.0
941803,BD0131EN,3.0
1271375,DX0107EN,4.0
905301,CB0103EN,4.0
1016295,TA0105,1.0
331334,BC0201EN,2.0
1988308,TMP0101EN,4.0
761243,DX0106EN,4.0
1607159,DA0101EN,3.0
1106118,WA0101EN,4.0
511858,DV0151EN,4.0
1095422,DJ0101EN,4.0
883153,PA0101EN,2.0
1420221,DS0101EN,3.0
1235534,BD0143EN,3.0
1766896,CNSC02EN,2.0
882886,DJ0101EN,4.0
429435,BC0101EN,4.0
1554736,PA0109EN,4.0
1311543,CO0301EN,1.0
348169,DP0101EN,3.0
1093755,CL0101EN,2.0
1596651,CB0103EN,3.0
1074269,SECM03EN,4.0
581491,LB0101ENv1,4.0
299140,BD0101EN,2.0
893794,ML0122ENv1,2.0
1282505,ML0122ENv3,4.0
1452993,BD0141EN,3.0
673772,CB0103EN,2.0
1082257,CL0101EN,4.0
932632,WA0101EN,3.0
875649,CC0103EN,3.0
526109,BC0201EN,2.0
1133648,DS0105EN,1.0
175100,BD0153EN,4.0
362022,DS0103EN,2.0
1253947,BD0223EN,1.0
376785,BD0221EN,1.0
1771934,ML0122ENv3,1.0
4,DB0151EN,2.0
1558401,DS0321EN,1.0
1017766,ML0120EN,1.0
603316,ML0115EN,3.0
1531867,CNSC02EN,2.0
723305,ML0101EN,4.0
684340,ST0101EN,2.0
1484549,SECM03EN,1.0
434820,DE0205EN,4.0
1134250,DS0101EN,3.0
1131617,DJ0101EN,4.0
706069,ML0122ENv1,2.0
1322341,RP0105EN,1.0
1045120,DS0132EN,2.0
625815,BC0101EN,3.0
728878,BD0123EN,1.0
1226247,DA0201EN,1.0
905619,DJ0101EN,4.0
1281306,DS0201EN,1.0
565782,BD0133EN,4.0
238395,DA0151EN,4.0
1440822,DAI101EN,2.0
1834728,LB0107ENv1,4.0
1611192,PA0107EN,1.0
1941427,DA0101EN,3.0
1612469,CNSC02EN,2.0
982030,BC0201EN,2.0
21750,BD0135EN,3.0
1094338,BD0223EN,1.0
1283970,DS0107,4.0
166699,DE0205EN,4.0
580794,PHPM002EN,1.0
580385,SC0101EN,3.0
23877,SECM03EN,1.0
1242974,CNSC02EN,2.0
1331249,ML0201EN,1.0
717332,LB0103ENv1,4.0
512105,ML0111EN,4.0
1457412,CB0105ENv1,4.0
1389829,ST0101EN,1.0
1319025,ST0201EN,1.0
918139,BD0221EN,1.0
722407,CB0103EN,2.0
1900482,CNSC02EN,2.0
1461562,PY0101EN,3.0
1106918,DS0107,1.0
585259,CC0103EN,4.0
733770,DA0201EN,1.0
1475296,CC0101EN,3.0
1389756,DAI101EN,2.0
517821,TA0105,3.0
898352,ML0122ENv1,2.0
1075319,BC0201EN,3.0
1424358,BD0115EN,1.0
475995,TMP0105EN,2.0
608856,ST0101EN,3.0
1274835,PA0109EN,4.0
1704406,ML0151EN,4.0
574671,RP0103,4.0
540339,ML0101EN,3.0
1553558,WA0103EN,1.0
1105982,CL0101EN,2.0
399040,ML0111EN,1.0
288776,CB0103EN,2.0
510056,CP0101EN,4.0
1240283,CC0150EN,1.0
1175225,DP0101EN,4.0
1919517,ST0301EN,1.0
709255,ML0151EN,2.0
1782873,DV0101EN,3.0
784397,CC0250EN,1.0
1691368,ML0115EN,1.0
1046635,BC0201EN,2.0
660786,CB0103EN,2.0
711545,CB0103EN,2.0
241559,BD0101EN,1.0
2074526,PHPM002EN,1.0
1154216,DS0105EN,3.0
1050401,CC0271EN,1.0
1436389,CNSC02EN,2.0
1164472,CO0301EN,1.0
435540,ST0101EN,2.0
1577134,TMP0106,1.0
707266,CO0201EN,1.0
607904,BD0101EN,3.0
435056,BD0101EN,2.0
1452503,CO0401EN,4.0
731809,CL0101EN,2.0
1554670,ML0120ENv2,3.0
1126160,ST0301EN,4.0
661845,CB0103EN,2.0
435534,WA0101EN,2.0
922281,CB0201EN,1.0
102689,BD0137EN,4.0
191933,DS0101EN,2.0
1207401,RP0105EN,3.0
1819183,EE0101EN,4.0
510703,DS0101EN,2.0
502433,BD0121EN,4.0
665299,BD0111EN,4.0
510956,DS0101EN,2.0
941346,DS0101EN,3.0
409205,ST0101EN,2.0
963716,DE0205EN,1.0
1747909,CNSC02EN,2.0
1531385,DA0101EN,3.0
495950,BENTEST4,4.0
1200085,CB0103EN,3.0
785482,ML0122EN,2.0
1684013,DS0101EN,3.0
86548,TMP0106,4.0
588286,BD0211EN,3.0
1911698,DB0101EN,3.0
1770459,BD0137EN,4.0
1876791,BD0143EN,3.0
1110741,ML0115EN,3.0
337289,ST0101EN,2.0
2023789,CNSC02EN,2.0
928054,SECM03EN,1.0
1230035,CO0101EN,1.0
562785,ML0120ENv2,3.0
1527116,CB0105ENv1,1.0
973198,DP0101EN,3.0
1706319,BENTEST4,1.0
755067,TMP0105EN,4.0
502509,ML0115EN,3.0
1679465,BD0151EN,4.0
549566,DX0107EN,1.0
1790258,CO0101EN,3.0
27,TA0105,2.0
990364,PA0109EN,1.0
721013,CB0105ENv1,4.0
1583374,BD0101EN,1.0
559323,BD0145EN,1.0
435637,CC0201EN,4.0
342475,PA0103EN,4.0
435656,BD0101EN,2.0
969598,DB0115EN,4.0
875759,ML0115EN,4.0
1282234,ML0201EN,3.0
1060468,COM001EN,4.0
2008005,CNSC02EN,2.0
1399550,SC0105EN,2.0
336625,TMP0105EN,1.0
507528,DS0101EN,2.0
1095072,ML0115EN,3.0
779481,RP0101EN,3.0
710245,CB0103EN,2.0
1955735,ML0151EN,4.0
571355,PHPM002EN,1.0
1855544,DS0103EN,4.0
709280,CO0401EN,4.0
1250446,ML0111EN,3.0
511785,DS0101EN,2.0
2093510,BD0212EN,1.0
631004,DS0103EN,3.0
889785,BD0211EN,3.0
435783,ML0101EN,2.0
735630,BD0111EN,3.0
1131462,BD0143EN,1.0
1363868,ML0120ENv2,1.0
691999,DS0105EN,3.0
1755922,CO0101EN,1.0
307543,CB0103EN,2.0
1771173,CNSC02EN,2.0
1206242,PY0101EN,4.0
1481384,DS0107,4.0
883476,BD0131EN,4.0
720652,CB0103EN,2.0
531301,CC0101EN,4.0
710506,ML0201EN,4.0
965648,CO0201EN,2.0
1566781,GPXX0QR3EN,1.0
716914,BD0123EN,3.0
725772,RP0101EN,4.0
1081158,TMP107,1.0
1315660,PY0101EN,3.0
630856,BD0223EN,4.0
1026433,HCC105EN,4.0
1782415,PY0101EN,3.0
1759596,CC0103EN,4.0
912181,HCC104EN,4.0
1746017,CB0105ENv1,3.0
1331713,BD0101EN,3.0
510284,DX0108EN,4.0
1578344,DS0110EN,3.0
1254470,COM001EN,4.0
691882,CB0103EN,2.0
912692,ML0122ENv1,2.0
709659,BD0101EN,3.0
415190,RP0101EN,4.0
1088421,CL0101EN,2.0
1149738,CNSC02EN,2.0
1664791,ML0120EN,1.0
775880,BD0101EN,3.0
607575,TMP0106,4.0
1256301,BD0141EN,1.0
512106,CNSC02EN,1.0
598528,ML0103EN,3.0
1316047,PY0101EN,3.0
874827,BC0101EN,3.0
1232063,CB0105ENv1,4.0
724649,BD0153EN,1.0
899822,IT0101EN,3.0
1589865,BD0101EN,3.0
435013,DB0151EN,2.0
175362,RP0101EN,1.0
422607,CP0101EN,4.0
1051721,PA0107EN,1.0
1790167,CC0201EN,4.0
2010330,TMP0101EN,1.0
1384685,DAI101EN,2.0
1028015,DA0101EN,3.0
1721922,DAI101EN,2.0
1298518,LB0101ENv1,4.0
1052827,TMP107,4.0
1952523,ML0115EN,3.0
1616745,WA0103EN,1.0
435068,BD0101EN,2.0
998777,CO0201EN,1.0
87460,LB0109ENv1,4.0
716617,CC0210EN,1.0
1081763,CO0101EN,3.0
726013,CC0271EN,1.0
2093047,DS0132EN,2.0
164979,PY0101EN,3.0
2016623,CNSC02EN,2.0
563664,ML0122ENv3,4.0
726618,BD0135EN,1.0
341403,CB0103EN,2.0
1394325,DS0103EN,3.0
478639,ML0101EN,4.0
1803403,DS0101EN,3.0
635117,DS0301EN,3.0
783486,CP0101EN,4.0
1047362,BD0221EN,4.0
911622,ML0122ENv1,2.0
348808,ML0101EN,2.0
1745241,CNSC02EN,2.0
1770624,ML0101ENv3,3.0
678504,PA0107EN,1.0
997388,ML0101ENv3,3.0
1103951,DS0101EN,3.0
1281552,GPXX0T0FEN,1.0
691355,ML0122ENv1,2.0
953474,BC0201EN,2.0
733074,TMP0105EN,4.0
1623859,CNSC02EN,2.0
573255,DS0105EN,4.0
943141,BD0135EN,1.0
688231,CB0103EN,2.0
1640755,BD0115EN,3.0
491885,CB0103EN,2.0
701909,CB0103EN,2.0
511493,BD0111EN,1.0
563359,RP0101EN,2.0
983449,BC0101EN,3.0
1385634,DA0101EN,3.0
1813396,TMP107,1.0
1314770,CB0201EN,4.0
729090,SC0105EN,1.0
121,CC0210EN,4.0
1156064,BD0151EN,1.0
591928,LB0109ENv1,1.0
1585476,BD0131EN,1.0
1324697,DX0106EN,4.0
718256,BD0141EN,1.0
1687719,CNSC02EN,2.0
691889,ML0151EN,2.0
1669291,CNSC02EN,2.0
716670,DV0101EN,4.0
674061,RAVSCTEST1,1.0
1441892,TA0105,1.0
1741295,PY0101EN,3.0
1554335,LB0109ENv1,4.0
424972,BD0101EN,2.0
552104,ML0101EN,2.0
262688,BD0131EN,3.0
1259242,BD0141EN,3.0
672144,BD0101EN,3.0
629734,CO0101EN,4.0
177647,TMP0105EN,2.0
1803286,EE0101EN,4.0
970278,IT0101EN,4.0
1476647,BD0111EN,3.0
600280,BD0211EN,3.0
1906559,DW0101EN,3.0
1776673,PY0101EN,3.0
1231850,DAI101EN,2.0
512436,ML0151EN,4.0
510574,DS0101EN,2.0
435059,SC0105EN,1.0
424483,CB0103EN,2.0
888162,ML0122EN,2.0
1056651,ST0101EN,1.0
1404643,DS0107,1.0
1295637,DA0101EN,3.0
1712743,DB0151EN,1.0
435627,BD0123EN,2.0
1107360,CL0101EN,2.0
1924365,ST0201EN,1.0
5,HCC104EN,2.0
336625,CL0101EN,4.0
434870,ML0120ENv3,1.0
684253,CB0103EN,2.0
388333,DP0101EN,4.0
1184823,DS0105EN,1.0
1790167,DAI101EN,2.0
879094,ML0151EN,3.0
730099,ML0120ENv3,1.0
434017,ML0101ENv3,1.0
466713,SC0101EN,3.0
1362403,BD0123EN,3.0
662463,BD0137EN,4.0
434907,PA0101EN,2.0
1871105,CNSC02EN,2.0
1539370,BC0101EN,4.0
1470538,DV0101EN,3.0
1002632,DS0103EN,1.0
614638,CB0103EN,2.0
435381,DB0101EN,2.0
1225861,CL0101EN,4.0
1562784,BD0145EN,3.0
1834173,TA0105EN,1.0
1977334,DS0301EN,1.0
434984,ML0103EN,4.0
1216199,DS0110EN,2.0
1578208,BD0153EN,4.0
761822,GPXX0T0FEN,1.0
738680,BC0101EN,1.0
254813,TMP0101EN,1.0
395715,SECM03EN,4.0
1894210,LB0111EN,1.0
1769104,PY0101EN,3.0
709901,BD0141EN,3.0
719310,ML0109EN,2.0
711197,CB0103EN,2.0
1677267,ML0151EN,3.0
1014344,SW0101EN,4.0
1026482,CB0103EN,3.0
435653,BD0111EN,2.0
895465,ML0122EN,2.0
1067580,DJ0101EN,1.0
679438,ST0101EN,2.0
1105864,CL0101EN,2.0
900345,DA0151EN,4.0
1953316,DB0113EN,1.0
1004265,PY0101EN,3.0
1303942,IT0101EN,1.0
1299701,DS0105EN,3.0
1737666,CNSC02EN,2.0
795618,DX0107EN,4.0
1527123,CO0201EN,4.0
330976,BD0111EN,3.0
262637,CNSC02EN,2.0
1457809,RP0103,4.0
709197,BD0101EN,1.0
1799705,TMP0106,1.0
1216187,BD0123EN,4.0
1255732,BD0221EN,4.0
441127,SC0103EN,1.0
1648465,CC0103EN,3.0
418090,SC0105EN,3.0
1120127,CO0401EN,3.0
687532,ML0103EN,1.0
1114035,PY0101EN,3.0
310240,ST0101EN,2.0
750046,ML0122ENv1,3.0
1381167,BD0121EN,3.0
357432,CO0301EN,2.0
676462,TMP0106,1.0
646195,PA0109EN,1.0
1508107,BD0111EN,3.0
1375746,SW0101EN,4.0
1295740,BD0101EN,3.0
743823,ST0201EN,1.0
1105494,CL0101EN,2.0
1309124,PHPM002EN,4.0
1321010,SW0201EN,1.0
434915,DB0115EN,4.0
1308391,ML0115EN,1.0
1059659,BD0211EN,3.0
1620910,BC0202EN,4.0
435545,PA0101EN,2.0
286520,ST0101EN,2.0
752003,DB0101EN,4.0
995090,PA0101EN,4.0
738964,PY0101EN,4.0
180038,BD0111EN,2.0
786444,DA0101EN,3.0
907408,PA0107EN,1.0
1706606,DE0205EN,4.0
904642,ML0122ENv1,2.0
1391042,TMP0101EN,4.0
1058381,BC0201EN,2.0
1045320,BC0201EN,2.0
1954173,DS0110EN,4.0
1434725,CNSC02EN,2.0
707520,CB0103EN,2.0
1438346,ML0122ENv1,4.0
219007,RP0103,4.0
970895,TA0106EN,4.0
1399087,DS0105EN,3.0
795980,ML0122EN,2.0
1839508,SECM03EN,4.0
511720,DS0132EN,1.0
369875,PA0103EN,1.0
1260574,SC0101EN,3.0
511169,DS0101EN,2.0
1689941,CNSC02EN,2.0
1123688,ML0103EN,3.0
130101,CNSC02EN,2.0
1250737,DS0105EN,3.0
925417,CC0210EN,4.0
1425755,CNSC02EN,2.0
1190906,SW0201EN,1.0
789152,PY0101EN,1.0
1911016,DS0301EN,1.0
402751,SW0101EN,1.0
1223842,CNSC02EN,2.0
720711,CB0103EN,2.0
927488,BD0111EN,3.0
942886,BENTEST4,4.0
1496501,BD0211EN,4.0
1030258,BC0201EN,2.0
1691054,BD0123EN,4.0
1485129,BD0151EN,4.0
969257,CB0201EN,4.0
345793,BD0141EN,3.0
512577,DS0101EN,2.0
1294560,ML0120ENv2,3.0
1104020,ML0101ENv3,3.0
610744,DB0151EN,4.0
1384609,BD0101EN,3.0
823549,TMP107,4.0
476735,LB0109ENv1,4.0
781889,CC0101EN,1.0
510376,DS0103EN,2.0
44,BD0101EN,2.0
1770759,ML0151EN,1.0
769371,LB0107ENv1,4.0
1247730,DAI101EN,2.0
44318,RP0101EN,2.0
1641262,DS0321EN,4.0
1651556,BD0211EN,3.0
1756748,LB0101ENv1,1.0
1947110,ML0120EN,4.0
410470,ML0122ENv1,2.0
1686019,CNSC02EN,2.0
312875,SW0201EN,4.0
1185474,CNSC02EN,1.0
1310981,DX0108EN,4.0
510263,DS0101EN,2.0
1067012,BD0101EN,3.0
616709,ML0115EN,3.0
402536,ML0151EN,4.0
616066,SC0101EN,3.0
358209,BD0221EN,3.0
585422,BD0141EN,4.0
782697,ML0103EN,3.0
464496,BD0223EN,3.0
889655,ML0122EN,2.0
1419855,RP0103EN,4.0
712335,CB0103EN,2.0
693732,LB0101ENv1,1.0
435357,DB0113EN,1.0
512548,DS0101EN,2.0
426050,BD0115EN,2.0
2039160,CNSC02EN,2.0
1689764,TMP0105EN,1.0
434863,BD0101EN,2.0
1195245,GPXX0QR3EN,4.0
1024305,ML0109EN,1.0
435845,BD0141EN,4.0
435739,BD0121EN,2.0
1061927,CB0105ENv1,3.0
732168,DA0101EN,3.0
434312,BD0212EN,1.0
1285992,ML0201EN,4.0
1891721,PY0101EN,3.0
1027492,SW0101EN,4.0
1965186,CNSC02EN,2.0
567704,LB0107ENv1,3.0
1424496,CC0210EN,1.0
556288,ML0115EN,3.0
184259,DB0115EN,4.0
511112,ML0122ENv1,4.0
791874,ML0122EN,2.0
435320,BD0115EN,2.0
1059248,CL0101EN,2.0
1991375,CC0101EN,3.0
1666306,SC0103EN,4.0
1688803,CNSC02EN,2.0
1772376,DAI101EN,2.0
288409,TMP0101EN,1.0
418221,CB0103EN,2.0
672144,DX0108EN,1.0
1103951,DS0103EN,3.0
1461432,DX0108EN,4.0
621266,RP0151EN,4.0
204056,CC0250EN,4.0
1779237,CO0301EN,4.0
1551935,COM001EN,1.0
1692695,CNSC02EN,2.0
1217002,CC0201EN,1.0
1655246,LB0107ENv1,3.0
336547,OS0101EN,4.0
435685,ML0101EN,2.0
716575,CB0103EN,2.0
1490913,HCC105EN,1.0
1374820,BC0101EN,3.0
632018,BD0211EN,1.0
1185487,DS0132EN,2.0
1803782,BENTEST4,4.0
1150113,PA0107EN,1.0
1287973,CB0103EN,3.0
891300,BD0153EN,1.0
1420006,CO0401EN,4.0
1063148,ML0111EN,4.0
1003190,CL0101EN,3.0
1283961,BD0221EN,3.0
896335,CL0101EN,2.0
1312524,ML0201EN,4.0
435794,ML0120ENv2,1.0
708116,ML0201EN,1.0
1264887,PA0101EN,3.0
79759,ST0101EN,2.0
475734,TMP0105EN,2.0
1818149,TMP0105EN,1.0
459583,CL0101EN,4.0
1751482,TA0106EN,4.0
1032035,TMP0106,4.0
1083139,CL0101EN,2.0
388852,CB0103EN,2.0
1641299,BD0111EN,3.0
435437,DB0113EN,1.0
266595,ST0101EN,2.0
745671,CNSC02EN,2.0
348634,CO0101EN,3.0
435050,BD0101EN,1.0
577409,CB0103EN,2.0
549862,ST0101EN,1.0
722066,CB0103EN,2.0
1911140,LB0107ENv1,1.0
1542372,PHPM002EN,4.0
2019027,DS0110EN,4.0
510258,DV0101EN,1.0
1057088,CL0101EN,3.0
1938340,SC0103EN,1.0
1908322,BC0202EN,3.0
598976,PA0101EN,4.0
1113249,TMP0106,1.0
1271415,ST0201EN,4.0
1887725,ML0120ENv3,1.0
311990,TMP0101EN,4.0
1032125,DE0205EN,1.0
1045437,BC0201EN,2.0
679652,CB0101EN,4.0
1573749,SC0101EN,1.0
1799085,CP0101EN,4.0
1029075,ML0101EN,4.0
1449005,DAI101EN,2.0
521676,TA0105EN,1.0
693066,BD0101EN,3.0
1187483,LB0109ENv1,4.0
1799579,DAI101EN,2.0
1741743,BENTEST4,1.0
911132,ML0122ENv1,2.0
328876,DS0101EN,2.0
1504449,BD0101EN,3.0
2049261,BC0101EN,1.0
1633913,BD0135EN,1.0
509735,DS0101EN,2.0
1415208,DA0101EN,3.0
948899,ML0122ENv1,2.0
781690,BD0211EN,3.0
1768539,DAI101EN,2.0
274234,CC0150EN,1.0
435788,TA0106EN,4.0
953589,SC0105EN,1.0
725255,DS0321EN,1.0
995064,ST0101EN,3.0
1535280,BC0202EN,4.0
978816,ML0122ENv1,2.0
1697912,CNSC02EN,2.0
435104,DB0111EN,4.0
1265217,CC0210EN,1.0
434805,ML0103EN,2.0
1987625,DS0301EN,3.0
1298518,DAI101EN,2.0
1936597,IT0101EN,4.0
717585,CB0103EN,2.0
578906,BD0121EN,4.0
764962,BD0101EN,3.0
354254,TMP0105EN,1.0
250853,WA0103EN,2.0
1297877,WA0103EN,1.0
1928975,BD0211EN,3.0
1350486,RP0103EN,1.0
777903,BC0201EN,3.0
1790166,DAI101EN,2.0
1312821,ML0120ENv2,3.0
916950,DV0151EN,1.0
686121,ST0101EN,2.0
1022188,ML0122EN,4.0
434936,BD0101EN,2.0
727036,RP0101EN,3.0
712382,CB0103EN,2.0
1067010,BD0101EN,3.0
1693783,DAI101EN,2.0
916954,DA0101EN,3.0
1030594,CNSC02EN,2.0
1354271,IT0101EN,4.0
1295484,DV0101EN,1.0
886362,PA0103EN,1.0
780414,PY0101EN,3.0
1114990,DW0101EN,4.0
1496848,RP0151EN,4.0
1690025,SC0101EN,4.0
512015,TMP0106,1.0
1112602,CC0101EN,3.0
339670,BD0121EN,4.0
625699,CB0103EN,2.0
1263449,ML0122ENv1,1.0
1152776,SC0103EN,4.0
1442369,ML0120ENv2,1.0
1137099,LB0103ENv1,4.0
1232093,WA0103EN,4.0
175362,ML0122EN,2.0
991323,TMP107,1.0
1645794,SC0103EN,1.0
685536,ST0101EN,2.0
1911236,BENTEST4,4.0
1044581,DS0301EN,3.0
1375673,BD0145EN,4.0
950081,LB0107ENv1,1.0
1691612,ML0101ENv3,3.0
661776,CB0103EN,2.0
534895,DS0101EN,3.0
1139727,DS0132EN,1.0
370125,CB0103EN,2.0
1404643,BD0211EN,3.0
939337,CC0271EN,4.0
951202,DE0205EN,4.0
2030645,CNSC02EN,2.0
639831,BD0141EN,3.0
1792903,PA0107EN,4.0
677581,DW0101EN,1.0
1722214,DAI101EN,2.0
1094125,CC0150EN,1.0
1063702,BD0211EN,1.0
708867,CB0103EN,2.0
1457700,CNSC02EN,2.0
1271787,CO0301EN,1.0
1027317,ML0103EN,3.0
383141,RP0101EN,3.0
1190928,BD0212EN,3.0
1902357,CC0101EN,3.0
701548,ML0101EN,3.0
1191731,CB0101EN,1.0
1032400,BD0101EN,3.0
1056427,BC0201EN,2.0
1869269,BD0212EN,3.0
1639850,PY0101EN,3.0
968390,DS0101EN,3.0
1036397,ML0122ENv1,2.0
1644171,ML0120ENv2,1.0
1353932,CC0103EN,4.0
578598,BD0115EN,3.0
602462,ST0101EN,2.0
681015,RP0103,4.0
1096992,DW0101EN,4.0
512856,DS0101EN,2.0
1450489,BD0111EN,3.0
259612,CB0103EN,2.0
1076632,CL0101EN,3.0
2000870,CNSC02EN,2.0
434922,WA0101EN,2.0
1999970,SC0101EN,3.0
510717,DS0101EN,2.0
1066714,PY0101EN,4.0
1317092,DS0101EN,3.0
509787,DS0101EN,2.0
702846,BD0211EN,4.0
977824,CL0101EN,2.0
715002,DS0101EN,3.0
1934605,BD0115EN,3.0
1741088,DAI101EN,2.0
1346811,DX0108EN,1.0
1634554,CNSC02EN,2.0
1905553,CNSC02EN,2.0
1988052,ML0120EN,4.0
434913,BD0101EN,2.0
1525243,LB0105ENv1,4.0
435730,BD0101EN,2.0
1216334,BD0111EN,3.0
723537,CC0103EN,4.0
4,BD0101EN,2.0
994131,CO0401EN,1.0
1106124,CL0101EN,2.0
1095707,LB0109ENv1,1.0
881909,DS0301EN,1.0
435195,RP0151EN,2.0
511638,DS0101EN,2.0
1366187,DS0103EN,3.0
1586552,ML0151EN,1.0
718988,SC0101EN,1.0
705980,SC0101EN,3.0
1343642,DA0101EN,3.0
548855,DB0113EN,4.0
1068079,CO0101EN,4.0
435524,BD0143EN,1.0
1374020,SW0101EN,1.0
23877,ML0103EN,1.0
1433793,PY0101EN,3.0
724339,RP0103,4.0
549566,BD0115EN,3.0
1625775,BD0101EN,4.0
270575,PA0107EN,2.0
1230201,WA0101EN,4.0
724925,ML0122ENv3,4.0
1427794,CO0101EN,3.0
655195,DS0101EN,3.0
413305,BD0153EN,1.0
2010849,BD0221EN,1.0
930916,DX0106EN,4.0
1876520,TMP0105EN,4.0
1655246,SC0105EN,3.0
510394,DS0101EN,2.0
435023,BD0101EN,2.0
434915,WA0103EN,1.0
1673738,CNSC02EN,2.0
1081426,DV0151EN,4.0
720005,RP0151EN,1.0
1706882,PY0101EN,3.0
468797,DS0103EN,3.0
930045,CO0401EN,4.0
365857,BC0101EN,1.0
30,BD0151EN,2.0
404399,PY0101EN,4.0
1886720,DS0321EN,3.0
2071637,DS0132EN,2.0
1940100,DS0132EN,2.0
1095565,CNSC02EN,2.0
1058474,BC0201EN,2.0
421105,CB0101EN,1.0
509864,BD0101EN,4.0
1050628,BC0201EN,2.0
667298,BD0115EN,3.0
1185474,DA0101EN,1.0
1031407,BD0131EN,3.0
238395,BD0111EN,2.0
49400,CB0103EN,2.0
1827854,CNSC02EN,2.0
511415,RAVSCTEST1,1.0
1227949,CO0201EN,3.0
1079691,CC0103EN,1.0
1048123,BC0201EN,2.0
496391,ML0101EN,2.0
924538,DA0101EN,3.0
965133,DP0101EN,4.0
691377,SC0105EN,4.0
756646,ML0101ENv3,3.0
1469986,TMP0101EN,1.0
714950,COM001EN,1.0
680745,PA0101EN,3.0
408901,BD0101EN,2.0
79,BD0101EN,2.0
1390894,CNSC02EN,2.0
1081667,ST0301EN,1.0
1315480,ML0101ENv3,3.0
1555287,BD0143EN,4.0
1070373,CO0101EN,3.0
1629248,DAI101EN,2.0
1061887,DX0106EN,1.0
248335,BD0115EN,3.0
791298,ML0122ENv1,2.0
1081171,PA0107EN,1.0
945068,ML0111EN,4.0
1186989,ML0101ENv3,3.0
1045709,HCC104EN,1.0
1400867,LB0109ENv1,1.0
435151,BD0137EN,4.0
511027,RP0101EN,2.0
888734,BC0101EN,3.0
1259957,PA0101EN,1.0
976227,CNSC02EN,2.0
1100522,EE0101EN,1.0
678952,ST0301EN,1.0
919419,PY0101EN,3.0
1725270,CNSC02EN,2.0
434784,BD0101EN,2.0
682432,CB0103EN,2.0
409070,DS0101EN,2.0
1588326,DS0110EN,3.0
1232762,BD0143EN,4.0
1646690,BD0145EN,3.0
387636,ST0101EN,2.0
494082,PY0101EN,3.0
613802,RP0103EN,1.0
1200463,ML0101ENv3,3.0
1708278,CNSC02EN,2.0
1069384,BD0211EN,3.0
404112,DX0106EN,1.0
725760,GPXX0QR3EN,4.0
1539170,GPXX0QR3EN,1.0
726604,BD0115EN,1.0
1835188,BD0153EN,4.0
507291,DS0101EN,3.0
623807,ML0201EN,4.0
1488638,DS0110EN,4.0
510068,ML0101EN,1.0
955864,ML0122ENv1,1.0
1513254,DA0101EN,4.0
1687804,DB0111EN,4.0
434807,CO0201EN,4.0
888095,ST0101EN,3.0
1100255,BC0101EN,3.0
707665,CB0103EN,2.0
887468,ML0101EN,3.0
910199,DAI101EN,4.0
1049541,BC0201EN,2.0
727377,CB0103EN,2.0
512810,DS0101EN,2.0
509691,DS0103EN,2.0
2086648,DA0101EN,4.0
1634393,PY0101EN,3.0
110,BD0211EN,1.0
1253014,DS0103EN,3.0
1084491,CC0271EN,4.0
728783,ML0120ENv3,4.0
476623,CL0101EN,4.0
1674898,HCC104EN,1.0
473131,DS0101EN,2.0
753503,DA0101EN,3.0
1304947,CNSC02EN,2.0
546550,DS0103EN,3.0
1309957,LB0105ENv1,1.0
226905,BD0101EN,2.0
1255648,CNSC02EN,2.0
1571162,DV0101EN,2.0
1134691,LB0103ENv1,1.0
1124650,DS0201EN,1.0
1634486,ML0122EN,4.0
1528960,BD0111EN,3.0
1076806,PY0101EN,3.0
1937138,CB0101EN,3.0
434896,PA0103EN,2.0
1017032,BC0101EN,3.0
702783,DS0103EN,3.0
718232,CL0101EN,4.0
1479038,DS0105EN,3.0
666672,BC0202EN,1.0
1005193,DE0205EN,4.0
1055977,BC0201EN,2.0
1494349,LB0103ENv1,1.0
341991,TMP0105EN,2.0
207443,DX0106EN,4.0
50348,CNSC02EN,2.0
1172615,BD0101EN,3.0
1321731,DJ0101EN,1.0
435147,BD0211EN,2.0
511813,RP0101EN,2.0
1802739,BD0135EN,1.0
508672,DB0101EN,3.0
948769,ML0115EN,3.0
28,RP0105EN,2.0
1136700,CC0101EN,3.0
510663,RP0101EN,2.0
435752,BD0101EN,2.0
779158,DB0101EN,4.0
1973928,DP0101EN,4.0
1224855,DB0111EN,4.0
716569,SC0105EN,4.0
1743492,ML0101ENv3,3.0
435494,BD0101EN,2.0
267013,BD0141EN,3.0
1071971,DA0201EN,4.0
485998,OS0101EN,4.0
712378,CB0103EN,2.0
763737,RAVSCTEST1,1.0
609842,DS0105EN,3.0
434943,BD0211EN,2.0
1242086,ML0122ENv1,3.0
29,DAI101EN,1.0
525599,BD0111EN,3.0
510247,DS0101EN,2.0
1750215,CC0101EN,3.0
2063651,DS0132EN,2.0
677124,CB0103EN,2.0
1111704,BD0153EN,4.0
